Timestamp,AirPressure,AirTemperatureA,AirHumidity,AirTemperatureB,V450,B500,G550,Y570,O600,R650,SoilTemperatureA,SoilTemperatureB,TotalLuminosity
1/29/2022 6:00,992_5419312,0_6171875,81_62231445,1,0,0,0,0,0,0,0_6171875,1,0
1/29/2022 7:00,993_1034546,0_625,79_34570313,0_8515625,0_060019586,0_035833564,0_022537276,0_017656747,0_020853659,0_031039985,0_625,0_8515625,0_187940817
1/29/2022 8:00,993_9177856,0_625,73_53820801,1_234375,28_36375427,19_62376213,15_78272343,13_02597237,15_5004015,16_51327133,0_625,1_234375,108_809885
1/29/2022 9:00,994_732605,0_625,69_13452148,3_40625,97_69774628,135_9681244,111_2863007,129_3113708,82_88900757,99_3033905,0_625,3_40625,656_4559402
1/29/2022 10:00,995_1074829,0_6328125,61_91101074,5_84375,133_9733582,182_8142242,146_9863129,168_102951,117_0309143,119_8900986,0_6328125,5_84375,868_7978592
1/29/2022 11:00,995_4354858,0_640625,58_80126953,5_15625,120_3636932,164_4181061,122_6761627,145_4658661,80_45874786,95_8277359,0_640625,5_15625,729_2103119
1/29/2022 12:00,995_2331543,0_6484375,49_45678711,9_3828125,127_3047485,168_5042267,131_3359833,149_0699005,86_5973053,98_95856476,0_6484375,9_3828125,761_7707291
1/29/2022 13:00,995_1444702,0_6640625,54_99572754,4_65625,148_5397491,99_46959686,93_51139069,83_25256348,104_7642212,80_32092285,0_6640625,4_65625,609_8584442
1/29/2022 14:00,994_7234497,0_6796875,55_83190918,2_7265625,154_4171906,129_0860138,116_0805054,106_4584122,129_1195984,118_743576,0_6796875,2_7265625,753_9052964
1/29/2022 15:00,994_7017822,0_6796875,56_55212402,2_5703125,80_36022186,82_16473389,66_27285767,63_22528458,54_33359528,51_04468155,0_6796875,2_5703125,397_4013748
1/29/2022 16:00,994_3140869,0_6875,63_76342773,0_1015625,38_32850647,26_0510025,21_52575111,16_75036812,17_10122681,11_94579506,0_6875,0_1015625,131_7026501
1/29/2022 17:00,994_1959229,0_7109375,81_59484863,-2_7421875,3_817245483,2_694032431,2_041612148,1_590284467,1_790961266,1_950920582,0_7109375,-2_7421875,13_88505638
1/29/2022 18:00,994_0465088,0_71875,79_91638184,-2_984375,0,0,0,0,0,0,0_71875,-2_984375,0
1/29/2022 19:00,993_7106934,0_7265625,78_92456055,-3_6171875,0,0,0,0,0,0,0_7265625,-3_6171875,0
1/29/2022 20:00,993_1849365,0_734375,86_49597168,-4_96875,0,0,0,0,0,0,0_734375,-4_96875,0
1/29/2022 21:00,992_3043823,0_7421875,90_39611816,-4_953125,0,0,0,0,0,0,0_7421875,-4_953125,0
1/29/2022 22:00,991_2393799,0_75,94_59533691,-6_375,0,0,0,0,0,0,0_75,-6_375,0
1/29/2022 23:00,990_1903687,0_75,97_45178223,-6_9375,0,0,0,0,0,0,0_75,-6_9375,0
1/30/2022 0:00,988_7357788,0_75,90_92407227,-5_2421875,0,0,0,0,0,0,0_75,-5_2421875,0
1/30/2022 1:00,987_2011108,0_75,68_74694824,-2_5625,0,0,0,0,0,0,0_75,-2_5625,0
1/30/2022 2:00,985_5794678,0_7421875,80_31311035,-3_03125,0,0,0,0,0,0,0_7421875,-3_03125,0
1/30/2022 3:00,984_546875,0_75,80_87158203,-1_9921875,0,0,0,0,0,0,0_75,-1_9921875,0
1/30/2022 4:00,983_3579102,0_7578125,72_75695801,0_2421875,0_00150049,0,0_001325722,0_001177117,0_002453372,0_001149629,0_7578125,0_2421875,0_007606329
1/30/2022 5:00,981_9752197,0_7578125,85_19897461,-0_1328125,0,0,0_001325722,0_001177117,0_001226686,0,0_7578125,-0_1328125,0_003729525
1/30/2022 6:00,980_6329956,0_7578125,77_34985352,0_421875,0,0,0,0_001177117,0_001226686,0,0_7578125,0_421875,0_002403802
1/30/2022 7:00,979_6057129,0_7578125,73_28186035,0_96875,0_030009793,0_016287984,0_009280056,0_007062699,0_008586801,0_010346662,0_7578125,0_96875,0_081573995
1/30/2022 8:00,979_3410034,0_765625,84_84191895,0_203125,21_07287407,13_93599796,12_86480808,10_34450054,13_41380882,11_81128883,0_765625,0_203125,83_4432783
1/30/2022 9:00,978_9331055,0_7578125,77_70385742,1_59375,98_99980927,68_99184418,62_44696426,57_86827087,75_84414673,73_19883728,0_7578125,1_59375,437_3498726
1/30/2022 10:00,978_2805176,0_765625,64_1784668,4_9296875,100_919487,156_3245544,114_9556046,143_485611,71_95944977,95_37174225,0_765625,4_9296875,683_016449
1/30/2022 11:00,978_4918823,0_7734375,63_03100586,5_859375,119_653511,162_0569305,117_2574921,143_1396179,76_71837616,106_8585052,0_7734375,5_859375,725_6844329
1/30/2022 12:00,977_7000732,0_78125,50_4699707,10_734375,114_7709351,154_7378998,118_1869431,135_6053467,75_87880707,88_2882843,0_78125,10_734375,687_4682161
1/30/2022 13:00,977_2581177,0_796875,50_76599121,13_3046875,138_9892731,180_4091949,152_2146912,158_3406677,113_1670227,109_4873886,0_796875,13_3046875,852_6082382
1/30/2022 14:00,976_5430298,0_8125,53_77502441,8_859375,257_9268799,240_5307312,266_5382385,239_7682037,269_8492737,189_5146484,0_8125,8_859375,1464_127975
1/30/2022 15:00,976_248291,0_8359375,61_02294922,6_765625,97_99816895,80_672966,91_85410309,68_94363403,91_33750916,57_9569664,0_8359375,6_765625,488_7633476
1/30/2022 16:00,976_2609253,0_859375,62_82348633,5_046875,64_70410919,48_21731567,50_36153412,42_70696259,53_08114624,46_91061401,0_859375,5_046875,305_9816818
1/30/2022 17:00,976_1203613,0_890625,66_43981934,3_21875,5_488790989,3_558924437,2_729661942,2_061131001,2_461958408,2_501592875,0_890625,3_21875,18_80205965
1/30/2022 18:00,976_2845459,0_921875,70_6451416,1_5078125,0,0,0,0,0,0,0_921875,1_5078125,0
1/30/2022 19:00,976_6702881,0_9453125,72_80883789,2,0,0,0,0,0,0,0_9453125,2,0
1/30/2022 20:00,976_347168,0_9609375,81_57043457,2_21875,0,0,0,0,0,0,0_9609375,2_21875,0
1/30/2022 21:00,976_2890015,0_9609375,79_4128418,2_109375,0,0,0,0,0,0,0_9609375,2_109375,0
1/30/2022 22:00,976_9197388,0_96875,82_44628906,1_59375,0,0,0,0,0,0,0_96875,1_59375,0
1/30/2022 23:00,977_6213379,0_9765625,73_33679199,3_4453125,0,0,0,0,0,0,0_9765625,3_4453125,0
1/31/2022 0:00,978_4051514,0_984375,99_89013672,1_65625,0_00150049,0,0_001325722,0_001177117,0_001226686,0,0_984375,1_65625,0_005230014
1/31/2022 1:00,978_1670532,1,97_65319824,1_4765625,0,0,0,0_001177117,0_001226686,0,1,1_4765625,0_002403802
1/31/2022 2:00,978_3926392,1_0078125,97_25952148,1_40625,0,0,0,0,0,0,1_0078125,1_40625,0
1/31/2022 3:00,978_4190063,1_015625,92_45300293,1_3515625,0,0,0,0,0,0,1_015625,1_3515625,0
1/31/2022 4:00,978_2661133,1_0234375,96_88110352,1_453125,0_00150049,0,0_001325722,0_001177117,0_001226686,0,1_0234375,1_453125,0_005230014
1/31/2022 5:00,978_4216309,1_0234375,97_7355957,1_3046875,0,0,0,0_001177117,0_001226686,0,1_0234375,1_3046875,0_002403802
1/31/2022 6:00,979_0778198,1_03125,99_99694824,0_203125,0,0,0_001325722,0_001177117,0_001226686,0,1_03125,0_203125,0_003729525
1/31/2022 7:00,979_4263916,1_0390625,99_99694824,0_1953125,0_019506365,0_009772791,0_007954334,0_005885583,0_007360115,0_008047404,1_0390625,0_1953125,0_058526591
1/31/2022 8:00,979_4456177,1_0390625,99_99694824,0_109375,19_09072876,10_50412083,10_48911381,7_98085022,11_06102467,9_169441223,1_0390625,0_109375,68_29527951
1/31/2022 9:00,980_0620117,1_03125,99_99694824,1_25,105_0112915,67_3949585,74_64476013,62_40984726,92_30886841,75_49944305,1_03125,1_25,477_2691689
1/31/2022 10:00,980_3322754,1_03125,99_81079102,2_8046875,278_0083618,185_4230194,231_6159363,186_3126984,287_70578,214_8916779,1_03125,2_8046875,1383_957474
1/31/2022 11:00,979_9741211,1_0390625,68_75305176,7_390625,121_3094635,161_2571564,122_1546097,142_7533264,84_11608124,96_84566498,1_0390625,7_390625,728_4363022
1/31/2022 12:00,979_3584595,1_09375,54_80041504,9_2109375,180_001297,183_3959503,181_2769928,179_1525879,182_9819031,123_6613388,1_09375,9_2109375,1030_47007
1/31/2022 13:00,979_1702271,1_203125,52_76794434,9_1875,225_0249939,191_8661652,201_1415253,181_6355438,211_2588806,171_6488647,1_203125,9_1875,1182_575974
1/31/2022 14:00,978_6798706,1_3515625,50_03967285,6_1875,144_0945129,104_2566757,124_1362076,97_39854431,126_5837479,84_41726685,1_3515625,6_1875,680_8869553
1/31/2022 15:00,978_7277832,1_53125,48_88916016,5_9140625,75_75221252,78_04387665,62_83658218,60_91460419,49_41703796,47_64752579,1_53125,5_9140625,374_6118393
1/31/2022 16:00,978_7838135,1_703125,58_07189941,3_3359375,52_94177628,36_16095352,44_94065857,31_62206078,41_64107513,23_14778137,1_703125,3_3359375,230_4543056
1/31/2022 17:00,978_861084,1_8125,77_28881836,-0_421875,6_016963005,3_725061893,2_717730522,1_963430405,2_151606798,1_918730974,1_8125,-0_421875,18_4935236
1/31/2022 18:00,979_1137695,1_8515625,86_95678711,-1_515625,0,0,0,0,0,0,1_8515625,-1_515625,0
1/31/2022 19:00,979_300293,1_82421875,79_55627441,-0_41796875,0,0,0,0,0,0,1_82421875,-0_41796875,0
1/31/2022 20:00,979_4868164,1_796875,72_15576172,0_6796875,0,0,0,0,0,0,1_796875,0_6796875,0
1/31/2022 21:00,979_7347412,1_7421875,90_46936035,-1_75,0,0,0,0,0,0,1_7421875,-1_75,0
1/31/2022 22:00,979_7539673,1_6875,91_82128906,-2_2890625,0,0,0,0,0,0,1_6875,-2_2890625,0
1/31/2022 23:00,979_3371582,1_6328125,98_12011719,-3_078125,0,0,0,0,0,0,1_6328125,-3_078125,0
2/1/2022 0:00,979_3881836,1_578125,99_01123047,-2_9453125,0,0,0,0,0,0,1_578125,-2_9453125,0
2/1/2022 1:00,980_0692749,1_53125,98_75183105,-3_3515625,0,0,0,0,0,0,1_53125,-3_3515625,0
2/1/2022 2:00,980_1615601,1_4921875,99_99694824,-3_6328125,0,0,0,0,0,0,1_4921875,-3_6328125,0
2/1/2022 3:00,980_2268677,1_4453125,99_99694824,-4_140625,0,0,0,0,0,0,1_4453125,-4_140625,0
2/1/2022 4:00,980_4213257,1_4140625,99_99694824,-4_6875,0,0,0,0,0,0,1_4140625,-4_6875,0
2/1/2022 5:00,980_7952881,1_3828125,99_99694824,-4_8359375,0,0,0,0,0,0,1_3828125,-4_8359375,0
2/1/2022 6:00,980_8571777,1_3515625,99_99694824,-4_4375,0,0,0,0,0,0,1_3515625,-4_4375,0
2/1/2022 7:00,981_2952271,1_3203125,99_99694824,-3_2109375,0_025508322,0_016287984,0_007954334,0_005885583,0_006133429,0_006897775,1_3203125,-3_2109375,0_068667426
2/1/2022 8:00,982_2331543,1_296875,99_99694824,-3_5,18_51904297,14_62498093,11_64381886,10_07493973,11_31617641,11_46525002,1_296875,-3_5,77_64420892
2/1/2022 9:00,983_0385132,1_2734375,91_0736084,-1_015625,63_77230835,60_72323227,55_94812775,53_88015366,52_42241669,49_69961548,1_2734375,-1_015625,336_4458542
2/1/2022 10:00,983_2287598,1_2578125,79_06188965,1_546875,177_9238434,130_8189087,144_7738342,121_9859085,167_0162354,135_5616455,1_2578125,1_546875,878_0803757
2/1/2022 11:00,983_5789795,1_2421875,69_63195801,3_4140625,209_8156586,147_1715851,176_6652985,143_3123474,209_8410797,144_0954437,1_2421875,3_4140625,1030_901413
2/1/2022 12:00,983_1585693,1_234375,66_45202637,5_28125,235_8335571,185_0701904,209_1378937,176_5576019,229_2822418,176_1026459,1_234375,5_28125,1211_984131
2/1/2022 13:00,982_8571167,1_2265625,66_0369873,5_21875,240_9544525,174_4853363,212_4430542,173_4692535,236_3878021,169_4184875,1_2265625,5_21875,1207_158386
2/1/2022 14:00,982_9865723,1_2265625,63_66882324,4_8203125,191_6435394,139_6353149,167_5408173,134_8894043,184_7684174,136_2862701,1_2265625,4_8203125,954_7637634
2/1/2022 15:00,983_1260986,1_234375,70_45593262,3_71875,136_8529968,96_23318481,114_3468323,91_61981964,127_9413376,96_02489471,1_234375,3_71875,663_0190659
2/1/2022 16:00,983_0646973,1_265625,76_91955566,2_3203125,66_05004883,45_54934692,50_07518005,40_13143158,55_22171402,44_80564499,1_265625,2_3203125,301_8333664
2/1/2022 17:00,983_1752319,1_3125,87_51220703,0_671875,8_527282715,5_199124336,4_331134319,3_209996939,4_235745907,3_879998207,1_3125,0_671875,29_38328242
2/1/2022 18:00,983_6193848,1_3515625,94_45800781,-1_046875,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,1_3515625,-1_046875,0_008008442
2/1/2022 19:00,983_8112793,1_375,99_99694824,-1_796875,0,0,0,0,0,0,1_375,-1_796875,0
2/1/2022 20:00,983_5634155,1_375,99_99694824,-1_609375,0,0,0,0,0,0,1_375,-1_609375,0
2/1/2022 21:00,983_321167,1_3671875,99_99694824,-1_3359375,0,0,0,0,0,0,1_3671875,-1_3359375,0
2/1/2022 22:00,983_0494385,1_34375,99_99694824,-1_4453125,0,0,0,0,0,0,1_34375,-1_4453125,0
2/1/2022 23:00,982_352417,1_328125,99_99694824,-1_4140625,0,0,0,0,0,0,1_328125,-1_4140625,0
2/2/2022 0:00,981_9706421,1_3125,99_99694824,-2_8203125,0,0,0,0,0,0,1_3125,-2_8203125,0
2/2/2022 1:00,981_0265503,1_296875,99_99694824,-4_265625,0,0,0,0,0,0,1_296875,-4_265625,0
2/2/2022 2:00,980_4873657,1_2734375,99_99694824,-4_53125,0,0,0,0,0,0,1_2734375,-4_53125,0
2/2/2022 3:00,979_987793,1_2578125,99_99694824,-4_5625,0,0,0,0,0,0,1_2578125,-4_5625,0
2/2/2022 4:00,979_4227905,1_2421875,99_99694824,-5_0703125,0,0,0,0,0,0,1_2421875,-5_0703125,0
2/2/2022 5:00,979_2061157,1_2265625,99_99694824,-4_703125,0,0,0,0,0,0,1_2265625,-4_703125,0
2/2/2022 6:00,978_9031982,1_2109375,99_99694824,-5_390625,0,0,0,0,0,0,1_2109375,-5_390625,0
2/2/2022 7:00,978_9996948,1_1953125,99_99694824,-5_296875,0_019506365,0_014659185,0_007954334,0_005885583,0_004906743,0_005748145,1_1953125,-5_296875,0_058660355
2/2/2022 8:00,978_661499,1_1796875,99_99694824,-4_765625,14_88335514,13_17535019,10_04764843,8_909594536,9_006326675,9_261411667,1_1796875,-4_765625,65_28368664
2/2/2022 9:00,978_7141113,1_1640625,98_61755371,-1_4921875,55_74318695,57_47378159,52_51450729,50_96090698,51_11231613,50_82395172,1_1640625,-1_4921875,318_6286507
2/2/2022 10:00,978_3755493,1_1484375,93_44482422,0_1640625,90_73727417,98_20079803,88_44960022,90_39431,82_64966583,81_22096252,1_1484375,0_1640625,531_6526108
2/2/2022 11:00,978_0540771,1_1328125,63_74511719,5_75,114_6361084,157_6693878,116_6405029,140_0514832,78_80815125,94_5426178,1_1328125,5_75,702_3482514
2/2/2022 12:00,977_4000854,1_125,46_59118652,9_2734375,118_7849426,151_9402466,114_8337326,131_7911987,79_35181427,88_84043884,1_125,9_2734375,685_5423736
2/2/2022 13:00,976_8572388,1_1328125,48_40393066,12_8984375,144_4738617,185_1573029,155_8103027,162_2726746,119_0330353,114_6717911,1_1328125,12_8984375,881_4189683
2/2/2022 14:00,976_7849121,1_1640625,46_4263916,9_71875,116_1871796,141_1826477,117_8307419,119_0457077,88_35549164,84_92415619,1_1640625,9_71875,667_5259247
2/2/2022 15:00,977_0187378,1_2265625,47_21984863,7_296875,73_36794281,73_55490875,54_78944778,53_7742157,41_45093918,41_07739639,1_2265625,7_296875,338_0148506
2/2/2022 16:00,976_980957,1_3359375,56_28356934,4_5859375,43_28612518,29_06916428,25_0150528,19_35650444,19_5423317,13_36788654,1_3359375,4_5859375,149_6370649
2/2/2022 17:00,977_4985352,1_453125,67_3034668,2_2421875,10_24984455,7_168342113,5_594547749,4_242328167,4_609885216,4_234084129,1_453125,2_2421875,36_09903192
2/2/2022 18:00,978_3094482,1_546875,78_36303711,0_3984375,0_00150049,0,0,0,0,0,1_546875,0_3984375,0_00150049
2/2/2022 19:00,978_6375732,1_578125,82_24182129,-0_296875,0,0,0,0,0,0,1_578125,-0_296875,0
2/2/2022 20:00,979_4252319,1_5625,95_62683105,-2_2578125,0,0,0,0,0,0,1_5625,-2_2578125,0
2/2/2022 21:00,979_9298706,1_53125,97_0123291,-3_125,0,0,0,0,0,0,1_53125,-3_125,0
2/2/2022 22:00,980_4188843,1_4921875,99_76501465,-2_6171875,0,0,0,0,0,0,1_4921875,-2_6171875,0
2/2/2022 23:00,980_7952271,1_453125,99_99694824,-2_90625,0,0,0,0,0,0,1_453125,-2_90625,0
2/3/2022 0:00,981_6062012,1_421875,97_85766602,-1_5859375,0,0,0,0,0,0,1_421875,-1_5859375,0
2/3/2022 1:00,982_324585,1_390625,99_74365234,-1_7109375,0,0,0,0,0,0,1_390625,-1_7109375,0
2/3/2022 2:00,983_3138428,1_3671875,99_99694824,-1_3671875,0,0,0,0,0,0,1_3671875,-1_3671875,0
2/3/2022 3:00,983_654541,1_3359375,99_61853027,-1_0703125,0,0,0,0,0,0,1_3359375,-1_0703125,0
2/3/2022 4:00,984_3894043,1_3125,94_65942383,-1_359375,0,0,0,0,0,0,1_3125,-1_359375,0
2/3/2022 5:00,984_9816895,1_2890625,94_85778809,-0_015625,0,0,0,0,0_001226686,0,1_2890625,-0_015625,0_001226686
2/3/2022 6:00,985_8953247,1_2734375,94_07348633,-0_171875,0,0,0_001325722,0_001177117,0_001226686,0,1_2734375,-0_171875,0_003729525
2/3/2022 7:00,986_8665771,1_265625,88_78479004,0_125,0_022507343,0_013030387,0_007954334,0_005885583,0_006133429,0_006897775,1_265625,0_125,0_062408851
2/3/2022 8:00,987_9147949,1_25,88_43994141,0_1328125,20_86280632,13_39849567,10_87489891,8_397549629,9_396412849,8_399189949,1_25,0_1328125,71_32935333
2/3/2022 9:00,988_5814819,1_2421875,82_44934082,1_3671875,84_96372223,61_17441177,59_44935989,49_958004,66_20913696,57_80794907,1_2421875,1_3671875,379_5625839
2/3/2022 10:00,989_2686157,1_234375,81_2286377,1_8359375,141_6902924,103_4563141,115_3162384,95_47425079,128_2396393,104_2817917,1_234375,1_8359375,688_4585267
2/3/2022 11:00,990_1005249,1_234375,81_11877441,1_921875,136_2389679,98_47636414,108_716362,90_83638763,123_7544327,103_669899,1_234375,1_921875,661_6924134
2/3/2022 12:00,990_5612793,1_234375,73_76708984,3_03125,183_6454773,141_0326538,169_0072479,139_1348419,182_3150635,135_3299408,1_234375,3_03125,950_4652252
2/3/2022 13:00,990_2884521,1_2421875,54_96826172,9_2578125,116_6632462,105_2115936,89_75717926,84_01244354,71_4720993,60_51013947,1_2421875,9_2578125,527_6267014
2/3/2022 14:00,991_2182007,1_265625,63_40026855,3_15625,226_7784424,147_3392944,188_1987915,146_9917603,236_3684998,144_9925079,1_265625,3_15625,1090_669296
2/3/2022 15:00,991_4971313,1_3125,59_22546387,3_1484375,146_9847412,128_4287872,169_3940582,142_8877869,147_6047974,83_81038666,1_3125,3_1484375,819_1105576
2/3/2022 16:00,992_2109985,1_3671875,65_91186523,0_4609375,48_58285141,33_44086075,29_83803177,23_28101158,23_66399574,16_2017231,1_3671875,0_4609375,175_0084744
2/3/2022 17:00,992_7670898,1_40625,68_26171875,-1_0234375,13_62444496,9_784192085,8_023270607,6_16809082,6_729598522,5_726302147,1_40625,-1_0234375,50_05589914
2/3/2022 18:00,993_3934937,1_4140625,72_71118164,-1_2890625,0_004501469,0_003257597,0_002651444,0_002354233,0_002453372,0_002299258,1_4140625,-1_2890625,0_017517373
2/3/2022 19:00,993_5521851,1_40625,79_87670898,-2_1015625,0,0,0,0,0,0,1_40625,-2_1015625,0
2/3/2022 20:00,993_8013306,1_3828125,80_56945801,-2_2421875,0,0,0,0,0,0,1_3828125,-2_2421875,0
2/3/2022 21:00,993_8764038,1_3515625,87_86621094,-3_03125,0,0,0,0,0,0,1_3515625,-3_03125,0
2/3/2022 22:00,993_7009888,1_3359375,90_88745117,-3_3984375,0,0,0,0,0,0,1_3359375,-3_3984375,0
2/3/2022 23:00,993_4464722,1_3125,95_31555176,-4_3671875,0,0,0,0,0,0,1_3125,-4_3671875,0
2/4/2022 0:00,993_7748413,1_2890625,96_20056152,-4_4140625,0,0,0,0,0,0,1_2890625,-4_4140625,0
2/4/2022 1:00,993_6226807,1_265625,79_7668457,-2_7734375,0,0,0,0,0,0,1_265625,-2_7734375,0
2/4/2022 2:00,993_1876831,1_2421875,84_61608887,-2_6796875,0,0,0,0,0,0,1_2421875,-2_6796875,0
2/4/2022 3:00,993_1062012,1_2265625,81_75354004,-2_265625,0,0,0,0,0,0,1_2265625,-2_265625,0
2/4/2022 4:00,992_9285889,1_2109375,90_44189453,-2_1640625,0,0,0,0,0,0,1_2109375,-2_1640625,0
2/4/2022 5:00,992_8186646,1_1875,94_51599121,-2_1953125,0,0,0,0_001177117,0_001226686,0,1_1875,-2_1953125,0_002403802
2/4/2022 6:00,992_9550781,1_1796875,87_38098145,-2_140625,0,0,0_001325722,0_001177117,0_001226686,0,1_1796875,-2_140625,0_003729525
2/4/2022 7:00,992_6083374,1_1640625,83_15734863,-2_2265625,0_019506365,0_009772791,0_006628611,0_005885583,0_006133429,0_008047404,1_1640625,-2_2265625,0_055974182
2/4/2022 8:00,992_4069824,1_1484375,90_74707031,-2_09375,23_21557426,15_42797852,13_4401722,10_99073696,14_27984905,13_65184498,1_1484375,-2_09375,91_00615597
2/4/2022 9:00,992_3852539,1_140625,87_7532959,-0_5859375,50_58750534,43_64365005,33_7820549,33_75146484,26_42035675,26_53573799,1_140625,-0_5859375,214_7207699
2/4/2022 10:00,992_4631348,1_1328125,68_39294434,3_515625,98_93585205,139_3802643,105_6377411,127_6149292,71_49612427,87_809021,1_1328125,3_515625,630_8739319
2/4/2022 11:00,992_0667114,1_125,60_59570313,6_1484375,112_4370422,146_1387939,108_8090515,127_5945129,75_16467285,85_16863251,1_125,6_1484375,655_3127059
2/4/2022 12:00,991_2238159,1_125,48_01330566,13_0546875,180_5920868,153_1579437,163_1950531,142_6264801,171_5846405,115_1865234,1_125,13_0546875,926_3427276
2/4/2022 13:00,990_5317383,1_1328125,44_11315918,11_8203125,305_1348572,233_5999146,302_4285278,239_1721954,329_3119202,206_6309967,1_1328125,11_8203125,1616_278412
2/4/2022 14:00,990_2497559,1_1796875,41_93725586,12_546875,152_2334747,169_0154114,153_6864777,148_4302673,129_8657379,113_7743073,1_1796875,12_546875,867_0056763
2/4/2022 15:00,989_8207398,1_41796875,47_52502442,7_9140625,123_3899575,96_86251452,107_0646362,87_75284195,113_4357796,96_3519325,1_41796875,7_9140625,624_8576622
2/4/2022 16:00,989_5440674,1_7734375,59_90600586,4,19_86198044,13_85130119,12_74151611,10_20324612,12_84585381,11_83428192,1_7734375,4,81_33817959
2/4/2022 17:00,989_5187378,1_9609375,78_46374512,0_6875,0_007502448,0_004886395,0_003977167,0_002354233,0_003680057,0_003448887,1_9609375,0_6875,0_025849188
2/4/2022 18:00,989_5629883,2_078125,83_35266113,0_703125,0,0,0,0,0,0,2_078125,0_703125,0
